nomor_masuk,tanggal_masuk,nama_barang,kuantum_masuk,Bulan_masuk,nomor_jual,tanggal_jual,nama_pembeli,kuantum_jual,nominal,Bulan_jual,Hari
34,2020-01-28,BERAS,75000,2020-01,627,2020-08-11,TOKO APRIYANTO ,2500,26212500,2020-08,Tuesday
34,2020-01-28,BERAS,75000,2020-01,628,2020-08-11,TOKO SIMON SUMARDI ,1300,13630500,2020-08,Tuesday
34,2020-01-28,BERAS,75000,2020-01,629,2020-08-11,TOKO ARI YANTO ,1800,18873000,2020-08,Tuesday
34,2020-01-28,BERAS,75000,2020-01,630,2020-08-11,TOKO ALFONSO ,6000,62910000,2020-08,Tuesday
34,2020-01-28,BERAS,75000,2020-01,631,2020-08-11,TOKO ANDREAS INDAH ,3130,32818050,2020-08,Tuesday
34,2020-01-28,BERAS,75000,2020-01,632,2020-08-12,SAHABAT ANDA,3,69000,2020-08,Wednesday
34,2020-01-28,BERAS,75000,2020-01,635,2020-08-14,TOKO IGNASIUS SUNARNO ,12000,125820000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,636,2020-08-14,TOKO KARDI ,2300,24115500,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,637,2020-08-14,TOKO BUNAWI ,3000,31455000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,638,2020-08-14,TOKO YAKOB ,6000,62910000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,639,2020-08-14,TOKO DEWI AFRITA ,5500,57667500,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,640,2020-08-14,TOKO HERU SUSANTO ,6000,62910000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,641,2020-08-14,TOKO FEBRIANTI INDAH LESTARI ,1200,12582000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,642,2020-08-14,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,185,2220000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,643,2020-08-14,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,74,1702000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,644,2020-08-19,TOKO RIZKI SAKYAH,350,3666250,2020-08,Wednesday
34,2020-01-28,BERAS,75000,2020-01,645,2020-08-19,TOKO RIZKI SAKYAH,1000,9827000,2020-08,Wednesday
34,2020-01-28,BERAS,75000,2020-01,647,2020-08-24,TOKO SIDAK,65,680875,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,648,2020-08-24,TOKO SIDAK,1000,10190000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,650,2020-08-24,TOKO FEBRIANTI INDAH LESTARI ,1500,15727500,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,651,2020-08-24,TOKO KIAN KIONG ,1000,10485000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,652,2020-08-24,TOKO SARDIYANTO ,2000,20970000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,653,2020-08-24,TOKO DWI SUSILO ,2000,20970000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,654,2020-08-24,TOKO ENDANG RASMINI ,1000,10485000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,655,2020-08-24,TOKO URAI INA KURNIA ,2500,26212500,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,656,2020-08-26,TOKO DEWI AFRITA ,4000,41940000,2020-08,Wednesday
34,2020-01-28,BERAS,75000,2020-01,657,2020-08-27,TOKO ANDREAS INDAH ,2570,26946450,2020-08,Thursday
34,2020-01-28,BERAS,75000,2020-01,658,2020-08-27,Warung Nak Zihan,1000,10355000,2020-08,Thursday
34,2020-01-28,BERAS,75000,2020-01,659,2020-08-27,Warung Nak Zihan,150,1474050,2020-08,Thursday
34,2020-01-28,BERAS,75000,2020-01,661,2020-08-28,TOKO FEBRIANTI INDAH LESTARI ,1000,10485000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,662,2020-08-28,TOKO BUNGUR,160,1688000,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,663,2020-08-28,TOKO BUNGUR,1150,11301050,2020-08,Friday
34,2020-01-28,BERAS,75000,2020-01,665,2020-08-31,TOKO DEWI AFRITA ,1500,15727500,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,666,2020-08-31,TOKO ABIZAR,100,1019000,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,667,2020-08-31,TOKO ARDO,310,3270500,2020-08,Monday
34,2020-01-28,BERAS,75000,2020-01,670,2020-09-09,TOKO IRVA,600,6330000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,671,2020-09-09,TOKO BOB-i,900,9122400,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,672,2020-09-09,TOKO ISNANI SITI RAFIAH ,2000,21590000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,673,2020-09-09,TOKO ENDANG HARTATI ,2000,21590000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,674,2020-09-09,TOKO URAI INA KURNIA ,2000,21590000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,675,2020-09-09,TOKO KHET MEN ,1000,10795000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,676,2020-09-10,Warung Nak Zihan,750,8088750,2020-09,Thursday
34,2020-01-28,BERAS,75000,2020-01,677,2020-09-10,Warung Nak Zihan,150,1582500,2020-09,Thursday
34,2020-01-28,BERAS,75000,2020-01,678,2020-09-14,TOKO BU YULI,250,2637500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,679,2020-09-14,TOKO BU YULI,100,1013600,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,680,2020-09-14,TOKO IDAWATI ,210,2266950,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,681,2020-09-14,TOKO SILVIANA ,1500,16192500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,682,2020-09-14,TOKO AGUSTINUS ,3000,32385000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,683,2020-09-14,TOKO ASEP SAFRUDIN ,400,4318000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,684,2020-09-14,TOKO SUNDARIANTO ,400,4318000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,685,2020-09-14,TOKO IMIN ,4000,43180000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,686,2020-09-14,TOKO JUANTI ,1500,16192500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,687,2020-09-14,TOKO PRAYOGA ,2000,21590000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,688,2020-09-14,TOKO YAKOB ,6000,64770000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,689,2020-09-14,TOKO DEWI AFRITA ,5500,59372500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,690,2020-09-14,TOKO SUKARDI ,1800,19431000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,691,2020-09-14,TOKO DIDIK PRIOJADMIKO ,1500,16192500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,692,2020-09-14,TOKO SITI CHOMSAH ,300,3238500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,693,2020-09-14,TOKO BUNAWI ,2500,26987500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,694,2020-09-15,TOKO ARI YANTO ,1800,19431000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,695,2020-09-15,TOKO AMRAN ,250,2698750,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,696,2020-09-15,TOKO NURFADILAH ,1300,14033500,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,697,2020-09-15,TOKO ENDANG HARTATI ,2000,21590000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,698,2020-09-16,TOKO ALEXANDER Y. ,1500,16192500,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,699,2020-09-16,TOKO HERMANSYAH ,500,5397500,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,700,2020-09-16,TOKO ENDANG SUSILAWATI ,12000,129540000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,701,2020-09-16,TOKO HERMANTO ,2500,26987500,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,702,2020-09-16,TOKO SARDIYANTO ,2000,21590000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,703,2020-09-17,TOKO USAHA ,950,9951250,2020-09,Thursday
34,2020-01-28,BERAS,75000,2020-01,704,2020-09-17,TOKO USAHA ,150,1474050,2020-09,Thursday
34,2020-01-28,BERAS,75000,2020-01,705,2020-09-17,TOKO BU YULI,2500,26375000,2020-09,Thursday
34,2020-01-28,BERAS,75000,2020-01,706,2020-09-21,TOKO ABIZAR,850,8352950,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,707,2020-09-22,TOKO SUKARDI ,1800,18873000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,708,2020-09-22,TOKO DWI SUSILO ,1600,16776000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,709,2020-09-22,TOKO YENNI SUSILAWATI ,1500,15727500,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,710,2020-09-22,TOKO SIMON SUMARDI ,1200,12582000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,711,2020-09-22,TOKO EKO BUDI WINASIS ,240,2516400,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,712,2020-09-22,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,190,2280000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,713,2020-09-22,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,76,1748000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,714,2020-09-23,TOKO DWIANA MARYATI ,800,8636000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,715,2020-09-23,TOKO AHMAD PUTRA ,250,2698750,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,716,2020-09-23,TOKO APRIYANTO ,3000,32535000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,717,2020-09-23,TOKO FATMAWATI ,1000,10845000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,718,2020-09-23,TOKO NURDIAH ,1000,10845000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,719,2020-09-23,TOKO SIMUS ,500,5422500,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,720,2020-09-23,TOKO SOFIAN ,2000,21690000,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,721,2020-09-23,TOKO IIP KUSPOYO ,170,1843650,2020-09,Wednesday
34,2020-01-28,BERAS,75000,2020-01,722,2020-09-28,TOKO FEBRIANTI INDAH LESTARI ,1500,15727500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,723,2020-09-28,TOKO PRAYOGA ,2000,20970000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,724,2020-09-28,TOKO YULIANA ,3500,36697500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,725,2020-09-28,TOKO EKO BUDI WINASIS ,160,1677600,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,726,2020-09-28,TOKO FLORENTINA ,500,5242500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,727,2020-09-28,TOKO RUSMALA ,500,5242500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,728,2020-09-28,TOKO AGUSTINUS ,2000,20970000,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,729,2020-09-28,TOKO QOYIM MASYAHARI ,500,5242500,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,730,2020-09-28,TOKO AHMAD PUTRA ,230,2411550,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,731,2020-09-28,TOKO IIP KUSPOYO ,810,8492850,2020-09,Monday
34,2020-01-28,BERAS,75000,2020-01,732,2020-09-29,TOKO SUKA SUKA,1100,11149600,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,734,2020-09-29,TOKO BERKAH DUA PUTRA,630,6646500,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,735,2020-09-29,TOKO BERKAH DUA PUTRA,500,5064000,2020-09,Tuesday
34,2020-01-28,BERAS,75000,2020-01,736,2020-10-05,TOKO HANAFI,220,2321000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,737,2020-10-05,TOKO HANAFI,50,506400,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,739,2020-10-05,TOKO DIDIK PRIOJADMIKO ,1500,15727500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,740,2020-10-05,TOKO URAI INA KURNIA ,2300,24115500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,741,2020-10-05,TOKO DEWI AFRITA ,1500,15727500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,742,2020-10-05,TOKO ARI YANTO ,1800,18873000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,743,2020-10-05,TOKO ALEXANDER Y. ,1000,10485000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,744,2020-10-05,TOKO JUANTI ,800,8388000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,745,2020-10-05,TOKO APRIYANTO ,300,3145500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,746,2020-10-05,TOKO HENDRA. S ,1000,10485000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,747,2020-10-07,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,270,2848500,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,748,2020-10-07,TOKO ENDANG SUSILAWATI ,5900,61861500,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,749,2020-10-07,TOKO MIKA ERNAWATI ,650,6815250,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,750,2020-10-07,TOKO MUHAMMAD RONI ,400,4194000,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,751,2020-10-07,TOKO EKA SAPUTRA JAYA ,1000,10485000,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,752,2020-10-07,TOKO ASUN ,1500,15727500,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,753,2020-10-07,TOKO MOMONG ALPINA ,500,5242500,2020-10,Wednesday
34,2020-01-28,BERAS,75000,2020-01,754,2020-10-12,ANAPSA,350,3692500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,755,2020-10-12,ANAPSA,1000,10128000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,758,2020-10-12,TOKO BUNAWI ,2500,26212500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,759,2020-10-12,TOKO DWI SUSILO ,1100,11533500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,760,2020-10-12,TOKO DEWI AFRITA ,4000,41940000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,761,2020-10-12,TOKO IDAWATI ,210,2201850,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,762,2020-10-12,TOKO AMRAN ,300,3145500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,763,2020-10-12,TOKO IMIN ,2000,20970000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,764,2020-10-15,TOKO SIMON SUMARDI ,1300,13630500,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,765,2020-10-15,TOKO NURFADILAH ,2000,20970000,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,766,2020-10-15,TOKO ASEP SAFRUDIN ,200,2097000,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,767,2020-10-15,TOKO DEWI AFRITA ,2000,20970000,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,768,2020-10-15,TOKO ENDANG HARTATI ,1500,15727500,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,769,2020-10-15,TOKO BERKAH DUA PUTRA,280,2954000,2020-10,Thursday
34,2020-01-28,BERAS,75000,2020-01,784,2020-10-16,TOKO EKO BUDI WINASIS ,210,2201850,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,785,2020-10-16,TOKO YENNI SUSILAWATI ,2000,20970000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,786,2020-10-16,TOKO ENDANG SUSILAWATI ,3000,31455000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,787,2020-10-16,TOKO YAKOB ,2000,20970000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,793,2020-10-20,TOKO ALEXANDER Y. ,1500,16267500,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,794,2020-10-20,TOKO YULIANA ,3510,38065950,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,795,2020-10-20,TOKO HENI LAY ,500,5422500,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,796,2020-10-20,TOKO SUBIANTO ,210,2277450,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,797,2020-10-20,TOKO SUNDARIANTO ,400,4338000,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,798,2020-10-20,TOKO EKO BUDI WINASIS ,170,1843650,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,799,2020-10-20,TOKO DIDIK PRIOJADMIKO ,1500,16267500,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,800,2020-10-20,TOKO HERMANTO ,2990,32426550,2020-10,Tuesday
34,2020-01-28,BERAS,75000,2020-01,805,2020-10-23,TOKO FEBRIANTI INDAH LESTARI ,1470,15868650,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,806,2020-10-23,TOKO KHET MEN ,1000,10795000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,807,2020-10-23,TOKO DWI SUSILO ,840,9067800,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,808,2020-10-23,TOKO GERRY GUMILANG ,2000,21590000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,809,2020-10-23,TOKO DWIANA MARYATI ,500,5397500,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,810,2020-10-23,TOKO SOFIAN ,2000,21590000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,811,2020-10-23,TOKO IIP KUSPOYO ,1000,10795000,2020-10,Friday
34,2020-01-28,BERAS,75000,2020-01,812,2020-10-26,TOKO PRAYOGA ,5000,53975000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,813,2020-10-26,TOKO IMIN ,1000,10795000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,814,2020-10-26,TOKO JUANTI ,1700,18351500,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,815,2020-10-26,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,185,2220000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,816,2020-10-26,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,74,1702000,2020-10,Monday
34,2020-01-28,BERAS,75000,2020-01,817,2020-11-04,TOKO BUNGUR,100,1076500,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,818,2020-11-04,TOKO BUNGUR,700,7339500,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,822,2020-11-06,TOKO BU YULI,700,7350000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,823,2020-11-06,TOKO DWI SUSILO ,1050,11334750,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,824,2020-11-06,TOKO URAI INA KURNIA ,2700,29146500,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,825,2020-11-06,TOKO GERRY GUMILANG ,4000,43180000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,826,2020-11-09,TOKO IRVA,50,538250,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,827,2020-11-09,TOKO IRVA,750,7863750,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,830,2020-11-09,TOKO ARDO,700,7350000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,831,2020-11-09,TOKO ARDO,200,2024000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,832,2020-11-09,TOKO HERI HARYANTO ,500,5397500,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,833,2020-11-09,TOKO ABANG HERIYANSYAH ,2000,21590000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,834,2020-11-09,TOKO APRIYANTO ,2400,25908000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,835,2020-11-09,TOKO DEWI AFRITA ,2000,21590000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,836,2020-11-11,TOKO ADELA,350,3669750,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,837,2020-11-11,TOKO ADELA,150,1518000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,838,2020-11-11,TOKO ENDANG HARTATI ,2000,21590000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,839,2020-11-11,TOKO SILVIANA ,1000,10795000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,840,2020-11-12,TOKO IDAWATI ,230,2481700,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,841,2020-11-12,TOKO APRIYANTO ,1100,11869000,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,842,2020-11-12,TOKO FATMAWATI ,1000,10790000,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,843,2020-11-12,TOKO IIP KUSPOYO ,1000,10790000,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,844,2020-11-12,TOKO HENI LAY ,500,5395000,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,845,2020-11-13,TOKO DEWI AFRITA ,4000,43160000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,846,2020-11-13,TOKO AMRAN ,200,2158000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,847,2020-11-16,TOKO YENNI SUSILAWATI ,2000,21580000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,848,2020-11-16,TOKO YULIANA ,4000,43160000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,849,2020-11-16,TOKO YAKOB ,6000,64740000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,850,2020-11-16,TOKO HERMANTO ,4000,43160000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,851,2020-11-17,TOKO ENDANG SUSILAWATI ,8000,86320000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,852,2020-11-17,TOKO ARI YANTO ,2000,21580000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,853,2020-11-17,TOKO MIKA ERNAWATI ,450,4855500,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,854,2020-11-17,TOKO EKO BUDI WINASIS ,360,3884400,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,855,2020-11-17,TOKO JUANTI ,1500,16185000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,856,2020-11-17,TOKO HERMANSYAH ,300,3237000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,857,2020-11-17,TOKO NURDIAH ,300,3237000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,858,2020-11-17,TOKO ASEP SAFRUDIN ,400,4316000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,859,2020-11-17,TOKO SUNDARIANTO ,600,6474000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,860,2020-11-17,TOKO NURFADILAH ,1900,20501000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,861,2020-11-17,TOKO IMIN ,1500,16185000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,862,2020-11-18,TOKO SIMON SUMARDI ,1300,14027000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,863,2020-11-18,TOKO ALEXANDER Y. ,2250,24277500,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,864,2020-11-18,TOKO DWIANA MARYATI ,250,2697500,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,865,2020-11-18,TOKO KHET MEN ,500,5395000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,866,2020-11-18,TOKO SARDIYANTO ,2000,21580000,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,867,2020-11-20,TOKO FLORENTINA ,500,5395000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,868,2020-11-20,TOKO RUSMALA ,400,4316000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,869,2020-11-20,TOKO QOYIM MASYAHARI ,500,5395000,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,870,2020-11-20,TOKO FEBRIANTI INDAH LESTARI ,670,7232650,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,871,2020-11-20,TOKO DWI SUSILO ,1150,12408500,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,872,2020-11-23,TOKO FEBRIANTI INDAH LESTARI ,830,8955700,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,873,2020-11-23,TOKO PRAYOGA ,5000,53950000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,874,2020-11-23,TOKO ANDREAS INDAH ,4030,43483700,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,875,2020-11-23,TOKO HENDRA. S ,500,5395000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,876,2020-11-23,TOKO IMIN ,3500,37765000,2020-11,Monday
34,2020-01-28,BERAS,75000,2020-01,877,2020-11-24,TOKO YAKOB ,110,1186900,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,878,2020-11-24,TOKO ENDANG SUSILAWATI ,4000,43160000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,879,2020-11-24,TOKO GERRY GUMILANG ,6000,64740000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,880,2020-11-24,TOKO APRIYANTO ,2000,21580000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,881,2020-11-24,TOKO MUHAMMAD RONI ,500,5395000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,882,2020-11-24,TOKO ABANG HERIYANSYAH ,4000,43160000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,883,2020-11-24,TOKO AIDI K.,12460,130643100,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,884,2020-11-24,TOKO BU YULI,175,1883875,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,885,2020-11-24,TOKO BU YULI,1140,11952900,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,886,2020-11-24,TOKO BU YULI,600,6072000,2020-11,Tuesday
34,2020-01-28,BERAS,75000,2020-01,891,2020-11-25,TOKO AIDI K.,33880,359771720,2020-11,Wednesday
34,2020-01-28,BERAS,75000,2020-01,892,2020-11-26,TOKO AIDI K.,17390,184664410,2020-11,Thursday
34,2020-01-28,BERAS,75000,2020-01,893,2020-11-27,TOKO ADELA,500,5309500,2020-11,Friday
34,2020-01-28,BERAS,75000,2020-01,894,2020-11-27,TOKO ADELA,50,506000,2020-11,Friday
